question,answer,label
What kinds of animals feed on grass?,Some herbivores feed on grass.,0
Why warm water is helpful?,Because warm water stimulates the flow of blood to the fingers.,0
Where does shark grow? in ocean or desert?,Shark grow in ocean.,0
How to take on journeys to Europe?,"Nowadays people usually take a plane, a train or a ship to go to Europe.",0
Do people prefer to cook with a griddle?,"Yes, because the griddle is a handy cooking tool for people. And they can use it to cook many delicious dishes.",0
Where can people see the lighthouse in a country?,On the coast or on a small island.,0
How many kilograms of bamboo do pandas eat everyday?,About 15 to 20 kilgrams.,0
How did astronomers use telescope to observe galaxies in 1700?,They took advantage of compound lens to observe galaxies.,0
Which one is the good manner? throw objects from high buildings or Say please?,Say please shows consideration for others is a good manner.,0
How does Madame Curie do when exist devaition in her chemical experiment?,She will try again and again to reduce the devaition.,0
What kind of alcohol is whiskey?,Whiskey belongs to hard liquor. Because the alcohol content of whisky is high.,0
How to make tuna into food?,Chop it up and cook.,0
Where can you get oxygen on Earth?,You can get a bottle of oxygen in the hospital.,0
List two trees that grow on the earth.,"Such as fruit tree ,maple tree and so on.",0
Name a reason why we must done our work before the deadline.,Because we need to ensure that we complete our work.,0
When did Newton prove that white light is a mixture of different colors of light?,Newton proved this theory in 1666.,0
What type of architecture is the Forbidden City? Indian or Chinese?,The Forbidden city is a typical Chinese architecture.,0
How often does jellyfish hunt for food with their tentacles?,"Jellyfish eat everyday, so they hunt daily.",0
Is there any type of phones do Chinese like to use?,"Yes, a lot Chinese use Huawei's mobile phone.",0
How do salesmen sell goods to customers?,They promote goods to customers.,0
Name a way that people can use computers?,People can just press the power-on button.,0
What kind of food is rich in protein?,Eggs are rich in protein. So they are good for people's health.,0
list two kind of animals can swim in the river?,fish and human,0
Which company is a fortune 500 company in the world? CICI or Wal-Mart?,Wal-Mart.,0
"Which one belongs to Canada, Toronto or Australia?",Toronto belongs to Cnada.,0
What kind of CT does her father need to do for his lung health?,A lung CT is good enough,0
How can gas burn?,Gas can burn with oxygen.,0
"If a tiger roars, what does it imply?",It may be hungry.,0
List two ways how can a student learn English.,By having English classes and practice a lot after class.,0
Why do we absorb information faster when our brain wave frequency is eight-twelve Hz (Hertz)?,"Because our brains are 'relaxed and active at this time, we are able to absorb information more quickly and effectively.",0
How many leg does a sofa have?,Four legs.,0
Name a country that located in the east of Asia.,China.,0
How many brains does a cat have?,Only one.,0
"If I want to drive my 4 wheels QQ car to Great Wall from Beijing, how long will it takes?","It depending, if you start from the center of Beijing, it may takes 1.5 hours.",0
How does grass grow out of the ground?,It's the nature of plants to grow from the ground after it takes in enough nutrients from the soil.,0
Name two oceans with salt.,Pacific and Atlantic oceans.,0
Are women's hands the same big as men's?,"No, women's hands are generally smaller than men's.",0
Why do contemporary e-business become more and more prosperous?,Because of the rapid development of Internet technology and the increasing business exchanges between countries.,0
How long can patients with mild fever be completely cured?,It usually takes about a week.,0
What was the place where the French Open was held in 2021?,The 2021 French Open was held in Roland Garros from May to June.,0
What kind job does army officers do? play with kids or enlist soldiers?,They enlist soldiers and work as a manager.,0
Who was the truck driver for the city?,There are many truck drivers who works in different fields in the city.,0
How long can birds fly?,"It depends on the bird! Ostriches can闂佺偨鍎查悰 even fly. Kakapos only clumsily glide. At the other extreme, large birds like albatrosses use updraughts of wind to soar for hours or days without much more effort than just sitting.",0
List the date when Qianlong Emperor travelled to Jiangnan first time?,It was in 1751.,0
How do lions hunt?,Lions run fast to catch their preys. Their jaws are able to seize and squeeze a prey until it suffocates.,0
How long does it take to make blood by our own body?,Your body will replace the blood volume (plasma) within 48 hours. It will take four to eight weeks for your body to completely replace the red blood cells you donated.,0
Is smoked sausage with a salty taste?,Usually it is.,0
Where can I see colorful flowers?,In the park or in the flower store.,0
How often do snakes shed their skin?,About 3 to 4 months.,0
What an empty drawer could contain?,Anything as long as there is room in it.,0
What time of year do Vanda orchids bloom in warm tropical climate zones?,It can bloosm at any time of the year under ideal growing conditions.,0
Why vegetables don't need to wear seat belts when riding in cars?,Because people usually put them in the trunk. It has no effect on driving.,0
What kind of textile material is suitable for people to wear?,Almost all textile materials are suitable to be worn after processing properly.,0
List two kind of colors could be seen,red and green,0
What causes kidney infection in human beings?,"Bacillus coli, fungi, viruses, protozoa and other microorganisms.",0
"If a student want to have basic education, how many years will it takes?","In China, nine years of education is compulsory.",0
Why are all businesses taxed?,"This is because under our law, it is everyone's responsibility to pay taxes according to the law.",0
list 2 kind of herbivore grow by drinking milk,Cow and sheep,0
List three kinds of mammals live in the sea.,"Beluga whale, white bear and seal.",0
Is water consists of lots of water molecules?,"Yes, it also contains some other elements.",0
What colour is the fur of golden retriever ?,Golden.,0
Does the larynx in the neck produce sound?,Yes.,0
Name the number of the penises a man have?,A man has only one penis.,0
What kind of advertisements may a scientist like?,Science advertisements.,0
What may causes a man to get lung cancer?,Smoking is considered the biggest cause of lung cancer.,0
Why is cancer harmful?,Because it can lead to death.,0
How many years are grandmothers older than mothers?,It depends.,0
"Which color is mammals' blood, blue or red?",Red,0
What kind of animal does the earthworm belong to?,Earthworms are saprophytes.,0
When is the best time to go shopping by cash? on 365th or 390th day during the year?,"365th day, usually that day will have big sale.",0
Which tool can draw a round? A compass or an eraser.,A compass can be used to draw a round.,0
Why does the sun fall down to the west?,Because the earth rotates itself from the west to the east.,0
When was the Old Summer Palace turned into ashes?,The Old Summer Palace was turned into ashes in 1911.,0
Name a non-green vegetable grow on the farm.,Red Pepper is one of them.,0
What kind of fish lives in lakes?,Carp.,0
